,timestamp,open,high,low,close,volume
1200,1613782800000,1933.47,1952.5,1932.18,1950.43,43883.50367000
1201,1613786400000,1950.13,1986.22,1941.25,1983.35,51202.88056000
1202,1613790000000,1983.33,2021.68,1976.6,2018.93,99155.08081000
1203,1613793600000,2018.43,2042.34,2007.6,2022.2,62110.17737000
1204,1613797200000,2022.2,2032.77,1998.1,2014.45,39506.30262000
1205,1613800800000,2014.44,2034.0,2010.99,2027.89,38278.89331000
1206,1613804400000,2027.82,2029.5,1980.0,1984.73,53359.88158000
1207,1613808000000,1984.8,2012.0,1984.8,1990.98,37710.54838000
1208,1613811600000,1991.21,2012.52,1990.15,2003.3,41540.46675000
1209,1613815200000,2002.96,2008.37,1993.47,2003.78,27555.09178000
1210,1613818800000,2003.89,2013.54,1995.0,1999.58,34127.36692000
1211,1613822400000,1999.57,2032.0,1997.33,2024.21,61229.77230000
1212,1613826000000,2024.21,2036.9,2018.0,2028.82,38189.00802000
1213,1613829600000,2028.8,2034.8,1981.89,1988.99,54707.22064000
1214,1613833200000,1988.99,2006.69,1959.07,1978.79,82372.55398000
1215,1613836800000,1978.69,2006.11,1975.52,2001.93,50126.73774000
1216,1613840400000,2001.93,2022.0,1988.74,1996.58,36287.45682000
1217,1613844000000,1996.59,2001.97,1988.7,1996.22,20461.49254000
1218,1613847600000,1996.23,2002.96,1980.24,1992.56,25945.18275000
1219,1613851200000,1992.56,1994.67,1962.14,1986.28,33716.80971000
1220,1613854800000,1986.29,1986.29,1950.39,1963.79,38946.01498000
1221,1613858400000,1964.01,1964.7,1803.14,1894.23,135758.71166000
1222,1613862000000,1894.01,1926.69,1885.4,1913.0,92976.92946000
1223,1613865600000,1912.9,1924.63,1883.01,1918.06,60844.49594000
1224,1613869200000,1918.05,1937.32,1911.57,1937.31,35332.65211000
1225,1613872800000,1937.32,1956.0,1933.01,1936.79,32756.56930000
1226,1613876400000,1936.97,1954.82,1927.57,1933.71,28010.02744000
1227,1613880000000,1933.71,1946.89,1920.0,1943.89,29745.65465000
1228,1613883600000,1943.88,1953.76,1934.18,1943.72,25009.66445000
1229,1613887200000,1943.63,1945.52,1925.72,1940.65,24308.03243000
1230,1613890800000,1940.64,1946.24,1905.05,1912.69,35343.70940000
1231,1613894400000,1913.08,1945.0,1900.19,1936.95,37978.05623000
1232,1613898000000,1936.94,1942.92,1928.22,1940.08,25425.07088000
1233,1613901600000,1940.08,1974.19,1937.75,1971.19,46355.74735000
1234,1613905200000,1971.59,1975.32,1959.21,1961.62,26938.84460000
1235,1613908800000,1961.62,1967.5,1936.53,1941.93,42693.14779000
1236,1613912400000,1941.92,1954.9,1941.92,1947.92,21979.08798000
1237,1613916000000,1947.92,1966.44,1936.01,1962.42,36511.97971000
1238,1613919600000,1962.41,1969.8,1950.01,1959.9,25098.09733000
1239,1613923200000,1959.82,1965.77,1941.04,1958.3,31621.59742000
1240,1613926800000,1958.3,1958.8,1948.61,1949.99,19591.45348000
1241,1613930400000,1949.96,1968.0,1938.0,1964.02,25436.28012000
1242,1613934000000,1964.03,1976.31,1960.56,1966.13,30116.81654000
1243,1613937600000,1966.05,1966.05,1914.0,1929.68,35990.57547000
1244,1613941200000,1929.65,1937.11,1914.82,1918.54,35423.83466000
1245,1613944800000,1918.53,1930.0,1901.2,1928.16,22603.70720000
1246,1613948400000,1928.16,1939.05,1922.4,1933.53,21453.09495000
1247,1613952000000,1933.54,1936.29,1886.72,1887.08,48520.92526000
1248,1613955600000,1887.07,1918.55,1870.26,1913.15,43496.60487000
1249,1613959200000,1913.15,1920.86,1891.04,1904.63,34434.96369000
1250,1613962800000,1904.62,1911.01,1860.15,1870.36,50762.17126000
1251,1613966400000,1870.35,1881.51,1835.0,1864.31,85326.10246000
1252,1613970000000,1864.22,1883.98,1860.0,1868.57,31275.61990000
1253,1613973600000,1868.29,1888.98,1861.0,1872.68,29923.47896000
1254,1613977200000,1872.6,1891.04,1865.32,1886.63,35373.29849000
1255,1613980800000,1886.61,1889.74,1854.0,1855.21,36040.76982000
1256,1613984400000,1855.21,1864.8,1811.0,1820.85,64764.42372000
1257,1613988000000,1820.39,1836.99,1775.11,1816.0,114353.70142000
1258,1613991600000,1816.0,1831.99,1801.58,1802.65,54997.74401000
1259,1613995200000,1802.5,1808.19,1748.57,1781.41,120086.63134000
1260,1613998800000,1781.77,1793.83,1725.85,1727.94,84834.44176000
1261,1614002400000,1727.94,1763.74,1551.0,1756.52,374051.12285000
1262,1614006000000,1755.91,1776.35,1700.0,1733.29,124571.16232000
1263,1614009600000,1733.33,1765.0,1710.0,1729.99,74993.86074000
1264,1614013200000,1729.84,1734.4,1672.25,1682.0,80957.80519000
1265,1614016800000,1682.0,1720.9,1659.0,1717.74,98682.70538000
1266,1614020400000,1717.75,1750.83,1709.0,1746.42,51675.24162000
1267,1614024000000,1746.41,1784.5,1741.0,1766.14,53595.16437000
1268,1614027600000,1766.14,1803.59,1764.55,1799.42,49100.27268000
1269,1614031200000,1799.44,1802.0,1761.18,1775.63,29712.42005000
1270,1614034800000,1775.75,1788.99,1745.18,1777.58,35714.34883000
1271,1614038400000,1777.42,1782.39,1743.24,1760.04,48784.17238000
1272,1614042000000,1760.04,1779.64,1699.0,1713.42,74755.18900000
1273,1614045600000,1713.43,1727.5,1657.56,1668.0,73972.93389000
1274,1614049200000,1668.41,1714.53,1663.49,1679.91,69613.48060000
1275,1614052800000,1679.79,1696.0,1592.0,1634.12,107431.92589000
1276,1614056400000,1634.37,1637.03,1555.0,1619.99,158017.64750000
1277,1614060000000,1619.99,1649.25,1577.28,1578.01,103841.02956000
1278,1614063600000,1578.01,1621.39,1568.0,1586.64,79131.96342000
1279,1614067200000,1586.64,1600.0,1444.99,1445.35,264715.78931000
1280,1614070800000,1445.35,1515.85,1355.0,1500.17,294401.15525000
1281,1614074400000,1500.47,1525.0,1445.81,1480.41,148332.97773000
1282,1614078000000,1480.41,1503.47,1371.6,1453.07,182681.26018000
1283,1614081600000,1453.09,1549.47,1425.76,1529.39,176027.02024000
1284,1614085200000,1529.5,1564.0,1510.6,1551.74,115039.29575000
1285,1614088800000,1551.7,1573.16,1478.4,1519.97,103182.35352000
1286,1614092400000,1519.97,1601.04,1505.23,1573.99,121655.48756000
1287,1614096000000,1573.99,1608.37,1535.96,1550.58,87463.09398000
1288,1614099600000,1550.74,1573.78,1516.27,1519.53,51415.63700000
1289,1614103200000,1519.2,1538.92,1491.04,1496.81,58623.09156000
1290,1614106800000,1496.57,1516.52,1446.07,1447.64,63691.72964000
1291,1614110400000,1447.89,1524.7,1434.2,1524.28,62143.69950000
1292,1614114000000,1524.27,1550.13,1518.2,1535.97,42633.69480000
1293,1614117600000,1535.97,1572.76,1530.78,1568.42,29365.56792000
1294,1614121200000,1568.07,1579.36,1544.69,1577.89,30917.62450000
1295,1614124800000,1577.79,1585.81,1500.2,1568.06,68957.46838000
1296,1614128400000,1567.87,1606.79,1559.39,1606.17,68349.36389000
1297,1614132000000,1606.18,1633.81,1593.67,1617.41,62320.03002000
1298,1614135600000,1617.31,1640.56,1613.08,1636.57,40211.74316000
1299,1614139200000,1636.77,1653.69,1608.04,1642.84,62779.80399000
1300,1614142800000,1643.15,1652.0,1617.44,1627.19,44010.82848000
1301,1614146400000,1627.42,1648.99,1610.0,1637.6,50825.10644000
1302,1614150000000,1637.58,1649.42,1613.99,1642.33,49549.88750000
1303,1614153600000,1642.33,1679.32,1630.45,1676.65,57021.50029000
1304,1614157200000,1676.63,1712.7,1669.28,1690.41,75319.22588000
1305,1614160800000,1690.3,1696.24,1661.02,1661.03,52998.15184000
1306,1614164400000,1661.04,1697.54,1661.04,1677.41,48335.44754000
1307,1614168000000,1677.39,1707.65,1675.03,1689.75,53632.49282000
1308,1614171600000,1689.75,1698.46,1622.0,1639.81,120513.84886000
1309,1614175200000,1640.39,1653.19,1624.36,1642.35,73624.08490000
1310,1614178800000,1642.35,1662.91,1588.81,1660.45,85209.91608000
1311,1614182400000,1660.46,1677.18,1641.59,1645.81,60939.22066000
1312,1614186000000,1645.81,1661.07,1638.99,1661.07,71615.49190000
1313,1614189600000,1661.07,1661.07,1634.51,1635.0,27848.05006000
1314,1614193200000,1635.0,1639.21,1595.84,1599.2,48989.55196000
1315,1614196800000,1599.2,1616.86,1578.32,1603.05,47443.46698000
1316,1614200400000,1603.06,1603.61,1558.84,1590.25,43603.89665000
1317,1614204000000,1589.97,1595.38,1555.0,1590.65,29872.71303000
1318,1614207600000,1590.39,1629.41,1587.18,1623.39,40417.52596000
1319,1614211200000,1623.16,1657.89,1616.0,1651.93,48965.72408000
1320,1614214800000,1651.85,1656.8,1625.97,1629.35,29527.74027000
1321,1614218400000,1629.31,1645.0,1624.6,1631.71,29477.15085000
1322,1614222000000,1631.63,1631.83,1602.11,1603.87,31503.14544000
1323,1614225600000,1603.87,1614.27,1586.64,1591.03,43514.90529000
1324,1614229200000,1590.99,1624.9,1590.99,1622.69,36818.34816000
1325,1614232800000,1622.69,1628.66,1608.87,1617.93,30042.46182000
1326,1614236400000,1617.94,1647.17,1608.8,1633.8,46385.72017000
1327,1614240000000,1633.69,1638.23,1591.4,1598.14,37566.31416000
1328,1614243600000,1598.26,1606.5,1577.88,1595.95,53051.92161000
1329,1614247200000,1595.71,1615.24,1588.38,1609.0,34732.99313000
1330,1614250800000,1609.0,1626.42,1608.99,1621.93,30434.91959000
1331,1614254400000,1621.84,1648.51,1612.03,1648.51,43884.82592000
1332,1614258000000,1648.24,1671.59,1635.51,1645.18,71676.40172000
1333,1614261600000,1645.32,1654.11,1625.0,1633.95,41177.91956000
1334,1614265200000,1633.53,1644.02,1615.45,1627.57,34191.17221000
1335,1614268800000,1627.37,1636.99,1615.58,1620.91,34161.96160000
1336,1614272400000,1620.9,1622.25,1584.0,1592.58,51895.96988000
1337,1614276000000,1592.57,1603.76,1571.52,1580.57,40685.30165000
1338,1614279600000,1580.2,1594.85,1567.08,1585.3,30745.21426000
1339,1614283200000,1585.24,1587.84,1557.88,1575.31,41311.63857000
1340,1614286800000,1575.46,1583.78,1525.0,1525.88,50879.21194000
1341,1614290400000,1525.81,1544.06,1500.0,1516.61,62480.90841000
1342,1614294000000,1516.9,1530.24,1459.16,1481.75,77558.92380000
1343,1614297600000,1482.08,1515.19,1448.0,1480.44,120106.14259000
1344,1614301200000,1480.54,1499.19,1462.15,1472.85,71468.92117000
1345,1614304800000,1472.21,1501.79,1458.42,1487.69,46029.57941000
1346,1614308400000,1487.69,1494.4,1472.01,1491.25,37119.55807000
1347,1614312000000,1491.13,1530.76,1491.13,1504.39,89371.86948000
1348,1614315600000,1504.2,1513.31,1450.0,1450.2,72624.00680000
1349,1614319200000,1450.04,1474.0,1450.0,1462.64,56006.15355000
1350,1614322800000,1462.44,1472.51,1400.0,1430.39,116254.85368000
1351,1614326400000,1430.59,1466.0,1430.39,1456.14,66283.08865000
1352,1614330000000,1456.08,1484.61,1442.06,1476.42,59280.80421000
1353,1614333600000,1476.34,1488.99,1463.0,1486.93,41962.30920000
1354,1614337200000,1486.93,1494.31,1452.18,1483.74,41894.47793000
1355,1614340800000,1483.74,1496.43,1479.0,1483.73,32338.46147000
1356,1614344400000,1483.73,1489.8,1457.76,1460.02,34800.27145000
1357,1614348000000,1460.4,1530.65,1457.46,1515.56,64010.76327000
1358,1614351600000,1515.49,1541.39,1500.03,1532.48,48926.17443000
1359,1614355200000,1532.46,1552.99,1530.26,1550.14,50081.80160000
1360,1614358800000,1549.92,1562.25,1515.44,1519.81,43782.58891000
1361,1614362400000,1519.8,1529.31,1506.59,1507.76,32362.60236000
1362,1614366000000,1507.43,1516.3,1474.1,1479.5,45325.06225000
1363,1614369600000,1479.69,1484.86,1444.67,1446.05,59029.94569000
1364,1614373200000,1446.13,1467.65,1428.0,1429.75,52234.28519000
1365,1614376800000,1429.73,1442.36,1410.33,1424.41,42982.96175000
1366,1614380400000,1424.39,1449.0,1420.37,1444.59,31696.61067000
1367,1614384000000,1444.56,1491.5,1438.4,1490.25,45262.16900000
1368,1614387600000,1490.38,1503.65,1482.01,1496.22,61074.49591000
1369,1614391200000,1496.26,1517.3,1484.67,1489.57,52688.60395000
1370,1614394800000,1489.58,1515.0,1485.0,1490.86,35412.85561000
1371,1614398400000,1490.84,1509.96,1485.47,1501.08,30426.75371000
1372,1614402000000,1501.08,1514.24,1488.93,1505.78,33334.24926000
1373,1614405600000,1505.78,1529.0,1500.0,1505.52,38172.20743000
1374,1614409200000,1505.56,1506.44,1481.79,1490.3,34857.64969000
1375,1614412800000,1490.32,1493.33,1461.5,1473.59,45772.49717000
1376,1614416400000,1473.44,1474.5,1454.2,1466.0,40194.04900000
1377,1614420000000,1465.89,1478.2,1463.08,1466.0,29409.83523000
1378,1614423600000,1466.0,1485.0,1462.22,1469.81,34902.82914000
1379,1614427200000,1470.02,1494.98,1454.52,1486.09,41759.39284000
1380,1614430800000,1486.09,1494.22,1476.56,1483.49,27053.35528000
1381,1614434400000,1483.5,1489.98,1460.0,1472.77,27609.18653000
1382,1614438000000,1472.89,1490.44,1445.0,1453.55,53388.36305000
1383,1614441600000,1453.57,1476.34,1445.02,1470.7,32092.51859000
1384,1614445200000,1470.7,1488.54,1469.01,1486.97,28889.48645000
1385,1614448800000,1486.98,1496.0,1485.99,1491.08,44827.07022000
1386,1614452400000,1490.97,1515.02,1488.54,1512.0,34053.34626000
1387,1614456000000,1511.99,1520.0,1500.68,1508.2,29379.19564000
1388,1614459600000,1508.18,1523.48,1497.43,1506.71,32024.71873000
1389,1614463200000,1506.74,1510.0,1460.71,1463.27,23956.45339000
1390,1614466800000,1463.47,1469.85,1425.0,1458.13,70881.76542000
1391,1614470400000,1458.27,1467.66,1441.56,1460.4,34919.49340000
1392,1614474000000,1460.4,1468.75,1449.64,1463.78,25951.16128000
1393,1614477600000,1463.54,1465.56,1423.1,1430.79,36344.35428000
1394,1614481200000,1430.66,1430.66,1366.43,1369.29,108244.15630000
1395,1614484800000,1369.29,1396.96,1363.16,1369.17,71830.92178000
1396,1614488400000,1368.68,1398.01,1352.69,1362.89,69272.37582000
1397,1614492000000,1363.16,1365.49,1313.74,1334.73,119903.51659000
1398,1614495600000,1334.53,1355.28,1322.5,1342.5,57211.18619000
1399,1614499200000,1342.43,1373.99,1342.01,1359.59,52540.52575000
1400,1614502800000,1359.69,1379.09,1349.27,1364.41,44523.55809000
1401,1614506400000,1364.34,1379.97,1354.6,1362.81,43055.42375000
1402,1614510000000,1363.09,1384.53,1358.4,1371.53,33134.34544000
1403,1614513600000,1371.67,1379.9,1347.12,1358.28,41062.39419000
1404,1614517200000,1358.33,1365.42,1334.0,1335.53,45243.64001000
1405,1614520800000,1335.04,1356.6,1315.87,1354.83,78945.07013000
1406,1614524400000,1354.82,1356.5,1293.18,1318.22,103885.05282000
1407,1614528000000,1318.29,1368.0,1301.71,1346.86,131006.04302000
1408,1614531600000,1346.86,1358.44,1327.56,1328.28,66445.96766000
1409,1614535200000,1328.28,1358.54,1324.03,1349.7,35030.26854000
1410,1614538800000,1349.69,1395.0,1346.23,1389.24,47708.36699000
1411,1614542400000,1388.96,1415.02,1382.25,1408.65,51448.31142000
1412,1614546000000,1408.64,1423.66,1399.9,1412.66,44277.94858000
1413,1614549600000,1412.67,1422.0,1393.35,1420.82,25198.11102000
1414,1614553200000,1420.75,1442.0,1406.96,1419.18,43025.36979000
1415,1614556800000,1418.67,1449.99,1409.91,1440.76,48482.87160000
1416,1614560400000,1440.77,1447.39,1426.3,1439.55,27214.40690000
1417,1614564000000,1439.73,1456.88,1434.96,1440.05,43927.60124000
1418,1614567600000,1440.31,1446.15,1431.27,1434.06,33488.96519000
1419,1614571200000,1434.06,1451.92,1421.46,1441.63,33633.18294000
1420,1614574800000,1441.9,1448.1,1427.94,1433.71,28600.11060000
1421,1614578400000,1433.72,1442.93,1420.52,1424.36,27076.40447000
1422,1614582000000,1424.36,1441.0,1422.24,1437.74,26410.97932000
1423,1614585600000,1437.74,1474.1,1437.7,1464.46,65136.84609000
1424,1614589200000,1464.48,1510.04,1464.22,1504.17,89093.96636000
1425,1614592800000,1504.17,1531.0,1495.91,1522.87,78336.05004000
1426,1614596400000,1523.06,1530.72,1513.36,1524.96,45203.07069000
1427,1614600000000,1524.95,1536.16,1509.77,1528.95,55408.12927000
1428,1614603600000,1528.94,1539.05,1522.56,1522.81,49174.54918000
1429,1614607200000,1522.74,1541.6,1514.12,1526.0,64642.20909000
1430,1614610800000,1525.91,1555.32,1525.85,1551.73,65911.42975000
1431,1614614400000,1551.75,1565.0,1526.17,1542.86,78770.04320000
1432,1614618000000,1543.13,1549.15,1518.03,1520.83,39970.91466000
1433,1614621600000,1520.84,1529.63,1513.1,1524.14,34750.30860000
1434,1614625200000,1524.14,1531.87,1502.49,1513.26,37983.07066000
1435,1614628800000,1513.35,1525.92,1505.0,1518.14,34478.22350000
1436,1614632400000,1518.3,1547.63,1513.85,1544.4,26572.42275000
1437,1614636000000,1544.38,1554.68,1535.53,1550.06,23966.23585000
1438,1614639600000,1550.22,1572.0,1547.01,1569.86,36463.18644000
1439,1614643200000,1570.0,1602.9,1558.64,1564.33,64448.07227000
1440,1614646800000,1564.34,1570.31,1540.0,1567.91,35215.07080000
1441,1614650400000,1567.71,1585.0,1547.97,1567.51,42768.08745000
1442,1614654000000,1567.89,1575.5,1547.85,1555.48,34025.78277000
1443,1614657600000,1555.7,1577.71,1552.32,1577.28,33149.82404000
1444,1614661200000,1577.5,1583.26,1557.22,1557.26,26513.84304000
1445,1614664800000,1557.56,1559.69,1534.43,1542.66,36244.52855000
1446,1614668400000,1542.54,1548.7,1530.35,1539.03,26318.76478000
1447,1614672000000,1538.9,1564.08,1538.23,1558.24,30321.98324000
1448,1614675600000,1558.53,1573.46,1558.38,1564.18,27106.61114000
1449,1614679200000,1564.31,1570.7,1549.3,1555.93,25176.92589000
1450,1614682800000,1556.32,1571.51,1548.74,1567.59,26677.40230000
1451,1614686400000,1567.59,1579.31,1554.18,1563.24,33521.94499000
1452,1614690000000,1563.02,1574.02,1561.23,1573.0,30630.90511000
1453,1614693600000,1572.83,1592.84,1563.31,1568.01,51037.75101000
1454,1614697200000,1568.01,1573.63,1546.2,1553.48,45817.84843000
1455,1614700800000,1553.3,1563.94,1485.48,1498.01,152673.08847000
1456,1614704400000,1497.59,1511.74,1483.53,1504.96,88411.65013000
1457,1614708000000,1504.96,1516.22,1492.49,1496.33,37726.32710000
1458,1614711600000,1496.25,1500.0,1468.01,1479.91,51209.47359000
1459,1614715200000,1479.8,1480.38,1455.52,1469.17,56057.87288000
1460,1614718800000,1469.21,1478.11,1456.28,1466.58,40364.64509000
1461,1614722400000,1466.58,1486.32,1464.28,1480.07,22118.75002000
1462,1614726000000,1480.08,1493.79,1477.14,1486.78,43605.23434000
1463,1614729600000,1486.79,1505.87,1475.47,1500.78,33164.05725000
1464,1614733200000,1500.7,1524.79,1497.87,1524.27,28946.85792000
1465,1614736800000,1524.31,1526.86,1512.06,1517.1,25459.33498000
1466,1614740400000,1517.08,1525.34,1514.4,1522.67,19426.91879000
1467,1614744000000,1522.68,1548.12,1521.24,1540.46,33358.59295000
1468,1614747600000,1540.46,1553.71,1537.38,1544.84,23028.58079000
1469,1614751200000,1544.84,1565.0,1544.78,1563.97,31491.20800000
1470,1614754800000,1563.69,1576.2,1559.14,1566.35,43146.04683000
1471,1614758400000,1566.35,1598.0,1566.35,1592.52,58102.69699000
1472,1614762000000,1592.19,1614.78,1586.9,1608.33,60455.94972000
1473,1614765600000,1608.28,1612.97,1591.1,1602.2,50881.62787000
1474,1614769200000,1602.2,1610.5,1588.32,1607.24,48189.82360000
1475,1614772800000,1607.28,1656.94,1599.78,1650.1,88058.74520000
1476,1614776400000,1650.04,1652.68,1603.0,1613.0,82393.31791000
1477,1614780000000,1612.92,1613.01,1582.62,1590.24,70175.58873000
1478,1614783600000,1590.25,1604.3,1586.5,1600.57,37803.73299000
1479,1614787200000,1600.58,1620.0,1600.0,1611.62,48687.16033000
1480,1614790800000,1611.62,1635.96,1608.54,1625.0,51071.66714000
1481,1614794400000,1624.88,1634.17,1611.23,1619.25,32312.01344000
1482,1614798000000,1619.46,1621.89,1587.0,1605.93,48459.80472000
1483,1614801600000,1605.93,1613.44,1574.38,1577.27,46568.88828000
1484,1614805200000,1577.23,1599.0,1564.58,1595.33,35231.59602000
1485,1614808800000,1595.33,1608.82,1580.02,1584.72,25106.43379000
1486,1614812400000,1584.3,1599.87,1566.63,1567.69,33325.67047000
1487,1614816000000,1567.68,1599.54,1553.28,1592.9,41328.03582000
1488,1614819600000,1592.88,1618.0,1585.75,1614.43,30047.01612000
1489,1614823200000,1614.49,1624.87,1596.55,1597.27,26675.32282000
1490,1614826800000,1597.26,1604.49,1550.0,1555.08,51130.37924000
1491,1614830400000,1555.06,1565.67,1535.21,1538.01,48029.55650000
1492,1614834000000,1538.35,1564.39,1535.79,1561.45,35463.73866000
1493,1614837600000,1561.38,1567.41,1543.78,1550.01,31205.56008000
1494,1614841200000,1550.01,1572.24,1547.96,1571.53,28386.31543000
1495,1614844800000,1571.56,1589.68,1563.21,1571.11,49057.66529000
1496,1614848400000,1571.1,1571.45,1528.01,1547.29,48466.85823000
1497,1614852000000,1547.1,1568.0,1539.51,1557.74,40672.64093000
1498,1614855600000,1557.73,1567.0,1546.13,1561.59,27466.77161000
1499,1614859200000,1561.62,1573.85,1553.02,1561.28,34455.63709000
1500,1614862800000,1561.21,1570.67,1545.48,1567.0,38892.02231000
1501,1614866400000,1567.0,1602.53,1560.05,1574.28,59006.24262000
1502,1614870000000,1574.27,1580.82,1554.0,1577.22,55084.19831000
1503,1614873600000,1576.4,1594.35,1571.38,1584.92,35394.41073000
1504,1614877200000,1584.97,1599.84,1556.0,1562.29,49794.02368000
1505,1614880800000,1562.29,1563.66,1506.84,1507.77,76902.47019000
1506,1614884400000,1507.77,1540.0,1506.45,1526.71,41630.20917000
1507,1614888000000,1526.83,1533.0,1506.36,1531.0,35652.44042000
1508,1614891600000,1531.19,1537.58,1511.33,1517.97,21649.29525000
1509,1614895200000,1517.93,1533.83,1512.34,1529.71,15975.92400000
1510,1614898800000,1529.73,1547.8,1524.0,1539.23,23998.93638000
1511,1614902400000,1539.22,1541.65,1470.1,1478.94,80051.69138000
1512,1614906000000,1479.17,1482.35,1460.7,1463.28,48148.86731000
1513,1614909600000,1463.28,1482.84,1445.45,1480.97,44432.65408000
1514,1614913200000,1480.97,1484.34,1471.58,1481.67,25192.29634000
1515,1614916800000,1481.53,1487.21,1464.79,1465.48,24988.65284000
1516,1614920400000,1465.47,1478.81,1461.56,1472.41,45814.83316000
1517,1614924000000,1472.37,1485.0,1469.18,1479.99,23967.72738000
1518,1614927600000,1479.99,1486.36,1468.04,1474.17,26675.36890000
1519,1614931200000,1474.04,1480.38,1441.66,1456.06,54381.84896000
1520,1614934800000,1456.06,1472.66,1452.64,1469.8,29370.19739000
1521,1614938400000,1469.79,1476.0,1461.19,1471.51,24599.63913000
1522,1614942000000,1471.51,1481.77,1471.0,1480.15,21380.54835000
1523,1614945600000,1480.24,1488.0,1460.96,1482.47,42895.40646000
1524,1614949200000,1482.55,1496.88,1471.02,1489.47,46648.47510000
1525,1614952800000,1489.45,1514.0,1487.04,1493.41,51986.76057000
1526,1614956400000,1493.55,1507.97,1481.19,1481.41,36400.24143000
1527,1614960000000,1481.27,1481.46,1448.52,1477.98,57179.39744000
1528,1614963600000,1477.95,1509.24,1474.01,1507.11,44586.75386000
1529,1614967200000,1507.11,1530.42,1503.33,1521.66,48156.06234000
1530,1614970800000,1521.65,1537.64,1516.71,1533.58,31645.66816000
1531,1614974400000,1533.58,1538.46,1525.64,1533.36,28920.74611000
1532,1614978000000,1533.37,1548.0,1528.27,1531.68,25095.96911000
1533,1614981600000,1531.56,1548.96,1528.8,1536.38,21125.93219000
1534,1614985200000,1536.25,1540.68,1523.43,1528.31,27140.55177000
1535,1614988800000,1528.08,1549.19,1526.92,1542.0,25814.69938000
1536,1614992400000,1542.0,1546.94,1529.41,1534.7,15698.48561000
1537,1614999600000,1534.62,1534.62,1518.29,1531.7,9122.65568000
1538,1615003200000,1531.73,1532.76,1520.05,1529.28,17425.99616000
1539,1615006800000,1529.13,1575.0,1522.29,1574.67,57215.20686000
1540,1615010400000,1574.82,1588.33,1570.22,1578.37,43026.00511000
1541,1615014000000,1578.37,1592.77,1575.65,1589.31,34101.79286000
1542,1615017600000,1589.7,1598.0,1573.99,1574.99,50664.63108000
1543,1615021200000,1575.0,1583.49,1562.15,1564.03,38269.93054000
1544,1615024800000,1564.17,1576.47,1560.13,1563.93,30331.52105000
1545,1615028400000,1563.94,1571.68,1557.03,1564.07,25795.98286000
1546,1615032000000,1564.08,1566.05,1534.29,1542.18,53566.65814000
1547,1615035600000,1542.19,1543.81,1513.03,1528.55,47552.68242000
1548,1615039200000,1528.55,1547.44,1525.45,1541.65,31188.41767000
1549,1615042800000,1541.57,1557.0,1540.17,1544.41,28771.95725000
1550,1615046400000,1544.0,1588.66,1540.62,1580.2,75054.63299000
1551,1615050000000,1580.23,1606.7,1576.7,1600.98,65714.40761000
1552,1615053600000,1600.98,1621.0,1599.2,1615.63,63235.28616000
1553,1615057200000,1615.63,1627.85,1607.68,1620.71,48382.22862000
1554,1615060800000,1620.72,1654.66,1620.72,1653.09,100485.33697000
1555,1615064400000,1653.09,1670.0,1635.26,1642.97,66044.53592000
1556,1615068000000,1642.89,1671.58,1636.49,1665.29,41203.68058000
1557,1615071600000,1665.29,1670.12,1642.38,1650.35,44634.20776000
1558,1615075200000,1650.68,1687.0,1650.37,1671.0,58737.06016000
1559,1615078800000,1670.99,1677.58,1636.09,1641.96,56240.97840000
1560,1615082400000,1642.25,1669.45,1640.49,1656.1,33742.47134000
1561,1615086000000,1656.15,1664.74,1642.26,1648.98,27775.80184000
1562,1615089600000,1648.99,1660.0,1646.93,1656.85,26967.40350000
1563,1615093200000,1656.85,1668.43,1648.21,1663.31,26633.94960000
1564,1615096800000,1663.31,1669.2,1650.55,1662.99,22341.72340000
1565,1615100400000,1663.0,1687.41,1657.69,1684.54,32654.98224000
1566,1615104000000,1684.54,1696.0,1666.26,1668.45,51338.20756000
1567,1615107600000,1668.45,1685.0,1668.45,1684.1,37948.33061000
1568,1615111200000,1683.93,1689.54,1667.88,1675.01,34764.38998000
1569,1615114800000,1675.02,1680.47,1661.72,1678.36,27124.30976000
1570,1615118400000,1678.37,1680.0,1658.75,1669.22,28901.38019000
1571,1615122000000,1669.21,1669.21,1655.18,1663.43,31055.87978000
1572,1615125600000,1663.42,1679.0,1630.35,1648.96,62246.97424000
1573,1615129200000,1648.92,1653.49,1635.0,1652.0,31274.24695000
1574,1615132800000,1651.99,1677.33,1651.72,1669.16,40692.89316000
1575,1615136400000,1669.19,1677.61,1662.56,1675.99,22702.32740000
1576,1615140000000,1675.98,1676.0,1654.07,1655.52,21548.63245000
1577,1615143600000,1655.52,1663.0,1640.84,1658.26,27402.43918000
1578,1615147200000,1658.16,1658.16,1633.0,1649.31,32921.28007000
1579,1615150800000,1649.32,1665.46,1647.02,1664.14,18712.31630000
1580,1615154400000,1664.15,1685.36,1660.28,1678.61,22991.74423000
1581,1615158000000,1678.62,1734.16,1677.99,1726.16,71751.05902000
1582,1615161600000,1726.46,1750.57,1726.05,1742.21,69948.33434000
1583,1615165200000,1742.2,1752.5,1730.06,1736.8,46815.08462000
1584,1615168800000,1736.8,1738.27,1710.87,1723.35,44615.45932000
1585,1615172400000,1723.4,1728.59,1712.01,1723.68,30317.28484000
1586,1615176000000,1723.7,1730.0,1710.0,1728.39,36731.63406000
1587,1615179600000,1728.4,1755.22,1728.39,1749.86,54102.75824000
